application_id,customer_id,application_date,loan_amount,loan_purpose,employment_status,annual_income,debt_to_income_ratio,credit_score,application_status,default_flag
APP_0000272,CUST_017727,2022-05-12,46185,Education,Full-time,50219.01,0.595,695,Declined,0
APP_0000273,CUST_015538,2024-06-12,149425,Education,Retired,47043.29,0.907,837,Declined,0
APP_0000274,CUST_012884,2022-12-08,45988,Home Purchase,Full-time,16000.0,1.058,850,Approved,0
APP_0000275,CUST_013166,2023-01-17,99005,Business,Part-time,90381.93,0.671,850,Approved,0
APP_0000276,CUST_016734,2023-07-30,7260,Business,Student,11993.46,0.462,646,Declined,0
APP_0000277,CUST_021059,2022-11-08,80702,Home Improvement,Full-time,40061.07,0.983,663,Declined,0
APP_0000278,CUST_004298,2024-04-16,184847,Car Purchase,Retired,82992.04,0.847,850,Declined,0
APP_0000279,CUST_012371,2024-08-19,5543,Home Improvement,Student,5822.47,0.44,556,Declined,0
APP_0000280,CUST_003466,2022-10-03,27023,Car Purchase,Full-time,39821.9,0.413,783,Approved,0
APP_0000281,CUST_001162,2022-07-28,387755,Home Improvement,Retired,137319.74,0.826,850,Declined,0
APP_0000282,CUST_004111,2022-09-07,54002,Home Purchase,Full-time,38395.09,0.419,641,Declined,0
APP_0000283,CUST_002165,2023-04-08,198938,Home Purchase,Retired,165692.0,0.537,730,Declined,0
APP_0000284,CUST_017016,2023-12-22,74102,Car Purchase,Full-time,25831.1,0.758,703,Declined,0
APP_0000285,CUST_005242,2022-05-26,48799,Car Purchase,Full-time,50002.56,0.646,777,Approved,0
APP_0000286,CUST_018131,2022-05-15,16958,Home Purchase,Part-time,9600.0,0.783,672,Declined,0
APP_0000287,CUST_003676,2024-07-08,167694,Debt Consolidation,Part-time,81887.96,0.852,686,Declined,0
APP_0000288,CUST_001993,2022-12-12,41529,Home Purchase,Part-time,35879.81,0.376,692,Declined,0
APP_0000289,CUST_003110,2023-08-17,20269,Home Purchase,Part-time,12210.68,0.48,623,Declined,0
APP_0000290,CUST_001381,2022-01-09,33137,Education,Full-time,24835.22,0.503,794,Approved,0
APP_0000291,CUST_006904,2024-12-15,148315,Education,Full-time,71187.49,0.608,850,Approved,0
APP_0000292,CUST_001610,2022-03-14,78673,Business,Part-time,49781.9,0.874,815,Declined,0
APP_0000293,CUST_013222,2023-10-15,2367,Debt Consolidation,Student,1464.84,0.641,593,Declined,0
APP_0000294,CUST_012828,2022-02-03,63341,Car Purchase,Full-time,24981.81,0.769,746,Declined,0
APP_0000295,CUST_018102,2024-04-01,31730,Home Purchase,Full-time,62041.66,0.661,705,Declined,0
APP_0000296,CUST_024352,2022-08-12,215662,Business,Full-time,60548.54,0.878,837,Approved,0
APP_0000297,CUST_011724,2023-12-18,127171,Home Improvement,Full-time,34601.91,1.013,767,Declined,0
APP_0000298,CUST_006428,2024-01-25,18555,Home Purchase,Full-time,31270.1,0.361,660,Declined,0
APP_0000299,CUST_017982,2024-10-20,64629,Personal,Self-employed,41082.41,0.478,644,Declined,0
APP_0000300,CUST_005035,2022-02-27,164466,Debt Consolidation,Full-time,57057.41,0.792,809,Declined,0
APP_0000301,CUST_010381,2023-05-13,33602,Home Purchase,Full-time,16000.0,0.573,712,Approved,1
APP_0000302,CUST_019381,2023-09-14,41397,Home Purchase,Full-time,41909.2,0.727,658,Declined,0
APP_0000303,CUST_023917,2023-03-13,166491,Education,Full-time,60372.96,0.901,760,Approved,0
APP_0000304,CUST_022114,2023-09-14,72608,Business,Full-time,66469.3,0.76,693,Approved,0
APP_0000305,CUST_021721,2022-06-22,38485,Education,Part-time,30605.98,0.666,649,Declined,0
APP_0000306,CUST_015820,2024-11-30,95026,Business,Self-employed,120557.99,0.364,683,Declined,0
APP_0000307,CUST_010204,2023-10-12,142194,Home Improvement,Retired,83757.69,0.807,839,Declined,0
APP_0000308,CUST_010753,2022-03-27,156206,Home Improvement,Part-time,52194.25,1.055,800,Approved,0
APP_0000309,CUST_003024,2024-01-07,49478,Business,Full-time,34024.79,0.406,772,Approved,0
APP_0000310,CUST_014863,2023-11-09,214620,Home Improvement,Full-time,62695.32,0.864,841,Approved,0
APP_0000311,CUST_011732,2022-07-21,92340,Home Purchase,Retired,63526.02,0.45,628,Declined,0
APP_0000312,CUST_010124,2023-08-31,24163,Business,Full-time,16000.0,0.891,697,Declined,0
APP_0000313,CUST_008970,2023-03-14,40416,Personal,Full-time,65481.81,0.294,836,Approved,0
APP_0000314,CUST_023073,2022-12-06,61073,Business,Full-time,28013.07,0.554,772,Approved,0
APP_0000315,CUST_009780,2024-03-27,97713,Education,Full-time,36357.54,1.013,698,Declined,0
APP_0000316,CUST_002480,2023-07-04,27638,Education,Full-time,30189.74,0.71,763,Approved,0
APP_0000317,CUST_003063,2022-01-17,116029,Home Improvement,Full-time,47498.78,1.039,705,Declined,0
APP_0000318,CUST_007627,2022-01-23,41497,Education,Part-time,22232.89,0.72,605,Declined,0
APP_0000319,CUST_002823,2024-06-08,52138,Personal,Full-time,54215.43,0.693,596,Declined,0
APP_0000320,CUST_009503,2023-05-21,75339,Home Purchase,Contract,37472.24,0.634,848,Declined,0
APP_0000321,CUST_019456,2022-12-21,240110,Personal,Full-time,65097.29,0.951,850,Approved,0
APP_0000322,CUST_022390,2023-12-21,111519,Education,Full-time,56042.74,0.569,850,Declined,0
APP_0000323,CUST_011036,2022-09-27,82895,Business,Full-time,43815.18,0.487,647,Declined,0
APP_0000324,CUST_008163,2022-11-07,40024,Car Purchase,Full-time,56725.1,0.628,663,Declined,0
APP_0000325,CUST_008946,2023-02-26,126317,Debt Consolidation,Full-time,42983.99,0.994,794,Approved,0
APP_0000326,CUST_007262,2023-10-21,63686,Home Improvement,Part-time,25497.68,0.941,796,Approved,0
APP_0000327,CUST_003333,2022-05-21,194174,Education,Full-time,70057.79,0.699,738,Declined,0
APP_0000328,CUST_017306,2023-11-22,15563,Home Purchase,Part-time,21985.72,0.654,644,Declined,0
APP_0000329,CUST_015540,2023-10-24,93488,Debt Consolidation,Part-time,47835.02,0.769,608,Declined,0
APP_0000330,CUST_013033,2024-10-20,339377,Business,Retired,90741.32,1.058,793,Declined,0
APP_0000331,CUST_005928,2022-08-16,10496,Education,Student,10676.08,0.473,648,Declined,0
APP_0000332,CUST_011482,2022-12-13,46570,Car Purchase,Full-time,31392.72,0.627,702,Approved,0
APP_0000333,CUST_017684,2024-11-11,39700,Car Purchase,Full-time,37523.79,0.386,820,Approved,0
APP_0000334,CUST_018751,2022-06-22,55401,Personal,Full-time,25905.29,0.733,850,Approved,0
APP_0000335,CUST_006053,2022-11-16,16213,Business,Student,12099.08,0.615,619,Declined,0
APP_0000336,CUST_008762,2022-11-04,295225,Business,Retired,109056.95,1.04,662,Declined,0
APP_0000337,CUST_019223,2023-09-30,42490,Debt Consolidation,Part-time,26021.79,0.757,509,Declined,0
APP_0000338,CUST_024819,2022-06-28,174420,Home Improvement,Full-time,54873.97,0.77,763,Approved,0
APP_0000339,CUST_012252,2022-01-20,90624,Personal,Full-time,56533.59,0.786,769,Declined,0
APP_0000340,CUST_024066,2024-09-25,36422,Car Purchase,Part-time,45218.46,0.274,652,Approved,0
APP_0000341,CUST_014615,2024-08-16,261802,Car Purchase,Full-time,76989.16,1.091,850,Declined,0
APP_0000342,CUST_015741,2023-02-07,54505,Home Purchase,Full-time,16000.0,1.103,803,Declined,0
APP_0000343,CUST_008263,2023-03-16,1000,Home Purchase,Student,1597.91,0.555,724,Declined,0
APP_0000344,CUST_008534,2022-05-25,10454,Car Purchase,Part-time,20455.56,0.234,591,Declined,0
APP_0000345,CUST_009744,2023-11-08,182836,Home Purchase,Full-time,52119.1,1.025,850,Approved,0
APP_0000346,CUST_006330,2023-04-11,29700,Home Improvement,Part-time,21537.43,0.849,686,Declined,0
APP_0000347,CUST_007499,2022-08-02,23979,Debt Consolidation,Part-time,9600.0,0.682,796,Approved,0
APP_0000348,CUST_011911,2022-11-07,73389,Home Improvement,Part-time,31742.64,0.61,708,Declined,0
APP_0000349,CUST_008137,2022-06-04,168163,Debt Consolidation,Full-time,70806.58,0.941,797,Declined,0
APP_0000350,CUST_005134,2023-08-28,22793,Education,Part-time,35379.86,0.34,764,Declined,0
APP_0000351,CUST_002312,2023-06-27,29992,Education,Full-time,16000.0,0.574,623,Declined,0
APP_0000352,CUST_021415,2023-03-05,28899,Debt Consolidation,Full-time,24278.22,0.544,799,Approved,0
APP_0000353,CUST_020805,2023-03-23,5373,Home Purchase,Student,8072.49,0.414,490,Declined,0
APP_0000354,CUST_006475,2022-06-30,31123,Debt Consolidation,Part-time,26585.44,0.518,753,Approved,1
APP_0000355,CUST_018749,2022-11-02,98309,Home Purchase,Part-time,34217.76,0.725,664,Declined,0
APP_0000356,CUST_010978,2023-12-16,14782,Car Purchase,Part-time,9600.0,0.449,531,Declined,0
APP_0000357,CUST_014401,2022-10-05,28607,Education,Full-time,16000.0,0.915,647,Declined,0
APP_0000358,CUST_014369,2023-12-22,104598,Business,Full-time,51416.3,0.635,766,Approved,0
APP_0000359,CUST_021431,2023-12-31,36899,Debt Consolidation,Retired,48774.85,0.704,847,Approved,0
APP_0000360,CUST_002593,2024-10-19,169178,Home Purchase,Retired,90870.7,0.863,777,Approved,0
APP_0000361,CUST_005982,2023-08-27,35630,Home Improvement,Full-time,20190.11,0.466,676,Approved,0
APP_0000362,CUST_013537,2024-03-24,119932,Education,Full-time,65604.86,0.79,637,Declined,0
APP_0000363,CUST_013804,2023-07-17,72816,Car Purchase,Full-time,63235.23,0.499,850,Declined,0
APP_0000364,CUST_007329,2024-01-11,69019,Business,Part-time,37988.55,0.544,681,Declined,0
APP_0000365,CUST_001798,2023-10-15,66738,Personal,Part-time,34949.74,0.799,788,Declined,0
APP_0000366,CUST_013859,2022-02-19,350848,Car Purchase,Retired,118676.34,0.932,701,Declined,0
APP_0000367,CUST_024703,2023-10-18,49595,Debt Consolidation,Full-time,72048.46,0.354,850,Approved,0
APP_0000368,CUST_002139,2024-12-11,64489,Business,Full-time,29740.16,0.9,693,Declined,0
APP_0000369,CUST_011734,2022-11-20,3160,Education,Student,2775.48,0.615,603,Declined,0
APP_0000370,CUST_022126,2023-01-25,20303,Debt Consolidation,Part-time,17169.98,0.751,631,Declined,0
APP_0000371,CUST_007395,2024-07-27,39541,Education,Full-time,48448.13,0.53,619,Declined,0
APP_0000372,CUST_007791,2023-03-31,74528,Business,Contract,49966.19,0.556,701,Declined,0
APP_0000373,CUST_014682,2022-10-07,441966,Debt Consolidation,Self-employed,151353.18,0.893,850,Declined,0
APP_0000374,CUST_007750,2024-08-26,283509,Debt Consolidation,Self-employed,99657.61,0.74,850,Approved,0
APP_0000375,CUST_002626,2022-03-11,405511,Education,Retired,125185.2,0.917,850,Declined,0
APP_0000376,CUST_004537,2023-03-07,22767,Home Purchase,Student,11038.23,0.903,757,Declined,0
APP_0000377,CUST_001659,2023-10-28,45795,Debt Consolidation,Part-time,22193.65,0.558,763,Declined,0
APP_0000378,CUST_013898,2022-04-18,91618,Car Purchase,Self-employed,54398.12,0.8,787,Declined,0
APP_0000379,CUST_024772,2024-01-06,314822,Business,Retired,112639.12,0.822,850,Declined,0
APP_0000380,CUST_002710,2023-05-25,168714,Home Improvement,Part-time,63569.02,1.006,739,Declined,0
APP_0000381,CUST_019232,2023-06-13,3895,Car Purchase,Student,3249.65,0.694,583,Declined,0
APP_0000382,CUST_014682,2022-06-05,425053,Business,Self-employed,151353.18,0.839,850,Declined,0
APP_0000383,CUST_019399,2024-03-05,117452,Debt Consolidation,Full-time,59009.12,0.656,693,Approved,0
APP_0000384,CUST_009307,2024-05-05,89796,Home Purchase,Full-time,38955.63,1.018,753,Approved,0
APP_0000385,CUST_005718,2023-11-17,68450,Home Purchase,Part-time,49185.88,0.759,750,Approved,0
APP_0000386,CUST_004054,2022-01-31,19086,Education,Part-time,9600.0,0.846,705,Declined,0
APP_0000387,CUST_010904,2022-05-15,18047,Personal,Student,14501.28,0.476,695,Declined,0
APP_0000388,CUST_003615,2024-02-08,39624,Car Purchase,Full-time,44621.71,0.53,625,Declined,0
APP_0000389,CUST_015941,2024-08-20,26082,Home Improvement,Student,9202.28,0.669,718,Declined,0
APP_0000390,CUST_001886,2024-08-14,6347,Personal,Student,3971.44,0.651,744,Declined,0
APP_0000391,CUST_024130,2024-05-27,188758,Home Purchase,Part-time,48375.43,1.16,836,Declined,0
APP_0000392,CUST_012116,2022-10-21,13495,Education,Part-time,9600.0,0.527,586,Declined,0
APP_0000393,CUST_003147,2022-09-25,46820,Debt Consolidation,Retired,78284.67,0.576,729,Declined,0
APP_0000394,CUST_020782,2023-04-11,6567,Business,Part-time,9600.0,0.262,531,Declined,0
APP_0000395,CUST_004626,2024-12-19,114840,Business,Full-time,58183.84,0.804,850,Declined,0
APP_0000396,CUST_022317,2022-10-11,289047,Personal,Retired,137939.3,0.792,691,Declined,0
APP_0000397,CUST_017256,2022-03-05,81147,Car Purchase,Part-time,40163.8,0.676,825,Approved,0
APP_0000398,CUST_013148,2022-09-20,90691,Home Purchase,Full-time,69601.55,0.826,624,Declined,0
APP_0000399,CUST_005206,2023-03-22,37478,Education,Contract,48680.78,0.256,776,Approved,0
APP_0000400,CUST_003247,2024-05-20,197332,Business,Retired,107307.85,0.582,838,Approved,0
APP_0000401,CUST_020751,2022-12-07,160644,Business,Full-time,81564.77,0.527,519,Declined,0
APP_0000402,CUST_019298,2023-11-23,114538,Debt Consolidation,Full-time,109628.71,0.428,812,Approved,0
APP_0000403,CUST_024726,2023-04-23,250208,Education,Retired,96557.53,0.629,850,Declined,0
APP_0000404,CUST_016869,2023-02-19,42313,Debt Consolidation,Full-time,30560.03,0.861,739,Declined,0
APP_0000405,CUST_022417,2023-02-20,98730,Home Improvement,Full-time,37734.77,0.717,653,Declined,0
APP_0000406,CUST_011951,2022-05-01,25222,Personal,Full-time,36818.17,0.6,685,Declined,0
APP_0000407,CUST_017461,2024-02-10,25492,Business,Part-time,16518.79,0.676,647,Declined,0
APP_0000408,CUST_004277,2022-09-19,23372,Home Purchase,Part-time,20537.13,0.697,704,Declined,0
APP_0000409,CUST_005264,2022-12-07,263668,Home Improvement,Full-time,88479.18,1.023,850,Approved,0
APP_0000410,CUST_001849,2023-02-22,37181,Education,Full-time,40631.89,0.593,730,Declined,0
APP_0000411,CUST_006385,2023-06-21,249228,Education,Retired,88954.3,0.819,808,Declined,0
APP_0000412,CUST_009805,2023-10-28,52987,Car Purchase,Full-time,59517.43,0.533,814,Approved,0
APP_0000413,CUST_023964,2023-06-05,111483,Business,Full-time,83844.13,0.396,724,Declined,0
APP_0000414,CUST_013579,2022-11-02,10995,Business,Student,13018.33,0.72,612,Declined,0
APP_0000415,CUST_022344,2024-02-18,119667,Education,Part-time,59596.92,0.639,683,Declined,0
APP_0000416,CUST_000488,2023-08-27,33602,Home Improvement,Part-time,11776.39,1.028,762,Declined,0
APP_0000417,CUST_000315,2024-06-08,20962,Education,Full-time,16000.0,0.507,628,Declined,0
APP_0000418,CUST_016046,2023-02-01,151846,Personal,Part-time,79375.14,0.579,737,Declined,0
APP_0000419,CUST_024270,2023-11-28,232418,Business,Full-time,76820.22,0.988,788,Approved,0
APP_0000420,CUST_012817,2024-06-04,81255,Business,Part-time,30290.78,0.691,677,Declined,0
APP_0000421,CUST_012624,2022-01-17,86881,Home Improvement,Full-time,60063.4,0.482,777,Approved,0
APP_0000422,CUST_022680,2022-09-15,339944,Home Improvement,Retired,112891.67,0.896,850,Declined,0
APP_0000423,CUST_015943,2023-07-12,220336,Car Purchase,Full-time,57553.7,0.878,786,Declined,0
APP_0000424,CUST_010387,2023-04-01,173179,Business,Full-time,48711.53,0.945,773,Declined,0
APP_0000425,CUST_002492,2024-04-12,50210,Debt Consolidation,Full-time,26134.95,0.929,550,Declined,0
APP_0000426,CUST_018772,2023-07-29,158680,Debt Consolidation,Full-time,58116.88,0.892,819,Declined,0
APP_0000427,CUST_003520,2022-12-17,174359,Debt Consolidation,Retired,83267.61,0.666,850,Declined,0
APP_0000428,CUST_009090,2023-08-11,132292,Car Purchase,Part-time,34701.19,1.287,850,Declined,0
APP_0000429,CUST_014076,2022-08-01,17693,Business,Student,9178.49,0.571,678,Declined,0
APP_0000430,CUST_023687,2023-10-12,21902,Home Improvement,Part-time,20074.68,0.379,755,Declined,0
APP_0000431,CUST_008690,2024-05-19,19823,Home Purchase,Full-time,16000.0,0.783,621,Declined,0
APP_0000432,CUST_002647,2024-06-01,75977,Personal,Retired,68382.8,0.415,850,Approved,0
APP_0000433,CUST_004753,2022-03-06,82648,Education,Full-time,87733.03,0.671,639,Approved,1
APP_0000434,CUST_008063,2023-03-13,27931,Car Purchase,Part-time,14889.41,0.736,576,Declined,0
APP_0000435,CUST_008738,2024-12-05,256748,Debt Consolidation,Retired,105196.29,0.801,779,Approved,0
APP_0000436,CUST_019252,2023-12-28,18507,Debt Consolidation,Full-time,30659.17,0.291,762,Approved,0
APP_0000437,CUST_007533,2022-09-26,262015,Home Improvement,Retired,114708.47,0.666,850,Approved,0
APP_0000438,CUST_008428,2022-11-04,14116,Personal,Student,14629.28,0.667,593,Declined,0
APP_0000439,CUST_004465,2024-03-12,74604,Home Purchase,Full-time,50509.67,0.87,702,Declined,0
APP_0000440,CUST_024217,2023-11-05,24219,Personal,Full-time,16000.0,0.582,673,Declined,0
APP_0000441,CUST_005970,2023-02-18,29336,Education,Student,14960.26,0.578,615,Declined,0
APP_0000442,CUST_019526,2022-04-09,96069,Business,Full-time,35994.86,0.678,695,Approved,1
APP_0000443,CUST_003354,2024-10-11,48250,Debt Consolidation,Full-time,16336.57,1.04,742,Declined,0
APP_0000444,CUST_010954,2022-01-19,207930,Car Purchase,Part-time,62470.62,0.909,779,Declined,0
APP_0000445,CUST_004442,2022-01-05,290474,Car Purchase,Retired,99466.62,1.072,850,Declined,0
APP_0000446,CUST_020679,2024-07-14,98444,Home Improvement,Full-time,50301.16,0.726,774,Declined,0
APP_0000447,CUST_010386,2023-06-11,7001,Debt Consolidation,Unemployed,9357.79,0.566,791,Declined,0
APP_0000448,CUST_021064,2022-12-19,18601,Home Improvement,Student,6502.23,1.164,696,Declined,0
APP_0000449,CUST_011308,2024-02-18,124020,Education,Full-time,61675.89,0.846,794,Declined,0
APP_0000450,CUST_013297,2023-06-08,53066,Home Improvement,Full-time,31458.2,0.637,607,Declined,0
APP_0000451,CUST_000698,2024-08-30,34441,Car Purchase,Full-time,21418.71,0.58,734,Declined,0
APP_0000452,CUST_000930,2023-05-02,54424,Education,Part-time,17754.92,0.885,782,Declined,0
APP_0000453,CUST_018817,2024-01-19,198465,Business,Part-time,53354.42,1.218,761,Declined,0
APP_0000454,CUST_022982,2023-02-21,44207,Home Improvement,Contract,50941.25,0.746,604,Declined,0
APP_0000455,CUST_023710,2022-09-28,39321,Education,Full-time,45073.26,0.335,828,Approved,0
APP_0000456,CUST_011435,2022-05-22,119626,Education,Full-time,72308.52,0.751,765,Declined,0
APP_0000457,CUST_012716,2023-08-31,157352,Home Purchase,Retired,100477.64,0.775,668,Declined,0
APP_0000458,CUST_007020,2023-03-09,14064,Car Purchase,Part-time,12710.91,0.807,754,Declined,0
APP_0000459,CUST_018926,2022-12-31,127778,Car Purchase,Full-time,52556.39,1.061,805,Approved,0
APP_0000460,CUST_007617,2023-05-15,49783,Education,Full-time,62199.11,0.424,704,Declined,0
APP_0000461,CUST_010186,2024-07-05,1763,Education,Student,1642.13,0.669,645,Declined,0
APP_0000462,CUST_003510,2024-07-26,89131,Home Purchase,Full-time,27017.82,1.109,756,Declined,0
APP_0000463,CUST_010087,2022-01-25,38165,Business,Full-time,49115.52,0.537,643,Declined,0
APP_0000464,CUST_019486,2022-02-20,46303,Education,Part-time,22181.73,0.649,850,Declined,0
APP_0000465,CUST_019411,2024-06-22,7792,Personal,Part-time,9600.0,0.639,630,Declined,0
APP_0000466,CUST_008186,2022-12-09,3826,Debt Consolidation,Student,2062.88,0.549,714,Declined,0
APP_0000467,CUST_021304,2024-01-11,48534,Car Purchase,Part-time,22261.07,0.657,720,Declined,0
APP_0000468,CUST_003050,2024-04-08,31860,Education,Full-time,37415.52,0.355,832,Approved,0
APP_0000469,CUST_008810,2022-05-01,16722,Business,Student,7137.83,0.9,697,Declined,0
APP_0000470,CUST_014587,2023-02-11,67763,Business,Full-time,46378.33,0.558,772,Approved,0
APP_0000471,CUST_011527,2024-11-09,67550,Car Purchase,Full-time,47650.2,0.458,674,Approved,0
APP_0000472,CUST_008029,2023-10-26,73872,Home Purchase,Part-time,35959.05,0.991,663,Declined,0
APP_0000473,CUST_013744,2022-03-19,8819,Home Improvement,Student,12524.43,0.617,649,Declined,0
APP_0000474,CUST_004885,2023-04-19,16637,Debt Consolidation,Student,5916.22,1.019,710,Declined,0
APP_0000475,CUST_005043,2024-01-30,40467,Home Purchase,Part-time,22402.06,0.834,850,Approved,0
APP_0000476,CUST_014877,2024-10-02,38499,Business,Part-time,23627.8,0.786,644,Declined,0
APP_0000477,CUST_019030,2024-09-13,62132,Debt Consolidation,Full-time,26997.47,0.747,653,Declined,0
APP_0000478,CUST_022889,2023-09-30,26199,Personal,Part-time,17719.76,0.48,684,Declined,0
APP_0000479,CUST_021843,2022-05-26,14022,Home Improvement,Student,6787.01,0.589,772,Declined,0
APP_0000480,CUST_003370,2023-04-02,41142,Education,Part-time,26461.29,0.636,475,Declined,0
APP_0000481,CUST_015802,2022-12-12,42096,Car Purchase,Full-time,41407.33,0.466,637,Approved,0
