transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type,location,device_info,fraud_flag,investigation_status
TXN_00000226,CUST_011309,2024-06-23 09:47:17,84.9,Healthcare,Purchase,London,Chip,0,Not Investigated
TXN_00000227,CUST_017882,2023-12-13 14:30:57,324.63,Online Shopping,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00000228,CUST_017292,2022-06-22 00:47:07,33.05,Online Shopping,Purchase,Leeds,Mobile,0,Not Investigated
TXN_00000229,CUST_023255,2024-09-16 21:57:54,126.84,Transfer,Transfer,Sheffield,Chip,0,Not Investigated
TXN_00000230,CUST_018319,2023-06-01 08:01:34,508.27,Online Shopping,Purchase,Leeds,Desktop,0,Not Investigated
TXN_00000231,CUST_007653,2022-11-02 07:06:40,10.79,Groceries,Purchase,Leeds,Chip,0,Not Investigated
TXN_00000232,CUST_018400,2023-04-13 11:14:13,126.25,Entertainment,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00000233,CUST_012255,2024-02-19 13:29:11,511.64,Fuel,Purchase,London,Chip,0,Not Investigated
TXN_00000234,CUST_021063,2023-12-03 13:01:29,3.19,Online Shopping,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00000235,CUST_013939,2022-05-29 14:35:49,93.45,Entertainment,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00000236,CUST_018031,2022-11-09 15:07:24,285.44,Fuel,Purchase,Liverpool,Chip,0,Not Investigated
TXN_00000237,CUST_022371,2023-04-24 16:26:19,15.25,Groceries,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00000238,CUST_011901,2024-09-08 05:56:51,7.94,Online Shopping,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00000239,CUST_019514,2022-02-25 16:50:10,148.7,Utilities,Purchase,Birmingham,Chip,0,Not Investigated
TXN_00000240,CUST_018526,2024-12-06 07:57:06,203.64,Groceries,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00000241,CUST_008227,2024-04-07 12:47:09,232.1,Entertainment,Purchase,London,Desktop,0,Not Investigated
TXN_00000242,CUST_007719,2022-10-30 07:36:17,161.09,Fuel,Purchase,London,ATM,0,Not Investigated
TXN_00000243,CUST_011271,2024-05-31 13:57:11,2.06,Groceries,Purchase,Bristol,Chip,0,Not Investigated
TXN_00000244,CUST_013360,2023-12-27 09:50:52,83.69,Travel,Purchase,Leeds,ATM,0,Not Investigated
TXN_00000245,CUST_011737,2023-07-06 19:53:34,13.64,Groceries,Purchase,Bristol,ATM,0,Not Investigated
TXN_00000246,CUST_022006,2024-10-15 13:53:03,12.73,Restaurants,Purchase,London,Chip,0,Not Investigated
TXN_00000247,CUST_022348,2023-12-11 06:30:17,217.41,Healthcare,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00000248,CUST_008675,2024-09-07 18:12:12,21.98,Entertainment,Purchase,Cardiff,Chip,0,Not Investigated
TXN_00000249,CUST_021323,2022-05-14 04:14:26,132.22,Groceries,Purchase,Newcastle,Desktop,0,Not Investigated
TXN_00000250,CUST_013194,2022-11-24 05:11:16,42.49,Fuel,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00000251,CUST_011230,2023-03-23 21:38:55,100.57,Healthcare,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00000252,CUST_000926,2024-08-28 20:15:45,52.29,Restaurants,Purchase,Manchester,Chip,0,Not Investigated
TXN_00000253,CUST_006281,2023-08-05 02:00:41,20.62,Entertainment,Purchase,Manchester,Contactless,0,Not Investigated
TXN_00000254,CUST_024644,2023-06-23 10:56:06,74.39,Transfer,Transfer,Manchester,ATM,0,Not Investigated
TXN_00000255,CUST_003602,2022-08-08 19:36:55,681.31,Travel,Purchase,London,Chip,0,Not Investigated
TXN_00000256,CUST_019622,2022-08-26 06:56:16,54.16,Healthcare,Purchase,Bristol,ATM,0,Not Investigated
TXN_00000257,CUST_005435,2023-08-01 22:49:16,23.66,Transfer,Transfer,Newcastle,Contactless,0,Not Investigated
TXN_00000258,CUST_009866,2024-02-13 02:13:33,9.13,Utilities,Purchase,Birmingham,Desktop,0,Not Investigated
TXN_00000259,CUST_011287,2023-11-06 12:01:11,237.54,Travel,Purchase,London,Contactless,0,Not Investigated
TXN_00000260,CUST_021504,2024-12-22 04:25:29,19.12,Restaurants,Purchase,Bristol,Chip,0,Not Investigated
TXN_00000261,CUST_002861,2023-05-22 19:15:32,5.63,Fuel,Purchase,London,Contactless,0,Not Investigated
TXN_00000262,CUST_020993,2022-01-09 02:04:10,132.36,Groceries,Purchase,Sheffield,Contactless,0,Not Investigated
TXN_00000263,CUST_005300,2022-03-05 16:16:27,261.29,Fuel,Purchase,Newcastle,ATM,0,Not Investigated
TXN_00000264,CUST_000406,2023-12-23 19:46:51,84.33,Online Shopping,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00000265,CUST_016937,2023-03-08 15:55:34,24.1,Online Shopping,Purchase,Birmingham,ATM,0,Not Investigated
TXN_00000266,CUST_019966,2023-03-08 15:12:31,26.11,Entertainment,Purchase,Newcastle,ATM,0,Not Investigated
TXN_00000267,CUST_018380,2024-08-04 03:31:35,161.55,Utilities,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00000268,CUST_019266,2022-06-01 17:02:52,33.39,Fuel,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00000269,CUST_020203,2023-03-20 07:53:35,2741.45,Utilities,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00000270,CUST_000187,2022-09-02 04:43:12,4.24,Online Shopping,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00000271,CUST_007358,2022-10-16 05:03:47,1389.41,Healthcare,Purchase,Liverpool,Desktop,0,Not Investigated
TXN_00000272,CUST_021373,2022-12-20 02:03:42,44.69,Travel,Purchase,Manchester,Contactless,0,Not Investigated
TXN_00000273,CUST_010882,2024-09-01 17:59:11,6.29,Groceries,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00000274,CUST_006766,2023-03-11 02:54:27,397.15,Groceries,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00000275,CUST_000170,2023-12-19 07:54:49,212.97,Fuel,Purchase,Glasgow,Mobile,0,Not Investigated
TXN_00000276,CUST_023189,2022-05-12 16:27:35,80.51,Entertainment,Purchase,London,Chip,0,Not Investigated
TXN_00000277,CUST_003911,2024-06-23 20:45:03,1.03,Groceries,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00000278,CUST_003058,2024-12-19 10:37:58,164.32,Travel,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00000279,CUST_023862,2022-03-28 08:50:48,33.03,Online Shopping,Purchase,Manchester,Desktop,0,Not Investigated
TXN_00000280,CUST_007131,2023-06-15 13:35:17,4.79,ATM,ATM Withdrawal,Sheffield,ATM,0,Not Investigated
TXN_00000281,CUST_019462,2023-12-20 03:42:48,53.49,Groceries,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00000282,CUST_000777,2023-01-29 04:35:09,9.12,Groceries,Purchase,Leeds,ATM,0,Not Investigated
TXN_00000283,CUST_010596,2022-07-06 17:27:36,70.09,Travel,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00000284,CUST_016200,2023-11-24 14:03:23,116.71,Online Shopping,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00000285,CUST_023811,2024-08-20 19:39:05,5.5,Online Shopping,Purchase,Glasgow,Mobile,0,Not Investigated
TXN_00000286,CUST_013319,2022-11-19 22:56:34,12.46,Fuel,Purchase,Liverpool,Desktop,0,Not Investigated
TXN_00000287,CUST_008207,2024-10-23 20:11:55,7.79,Groceries,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00000288,CUST_021360,2022-10-03 16:34:55,206.64,Utilities,Purchase,London,Desktop,0,Not Investigated
TXN_00000289,CUST_003432,2022-05-12 23:48:30,103.03,Fuel,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00000290,CUST_014268,2024-10-03 15:02:37,5.6,Healthcare,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00000291,CUST_003432,2023-06-22 17:42:23,15.8,Fuel,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00000292,CUST_010114,2023-03-21 21:08:37,4.65,Groceries,Purchase,Leeds,Mobile,0,Not Investigated
TXN_00000293,CUST_007093,2023-04-13 09:45:06,215.34,Utilities,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00000294,CUST_005044,2022-03-06 20:18:20,115.78,Entertainment,Purchase,Newcastle,Desktop,0,Not Investigated
TXN_00000295,CUST_022523,2024-07-07 21:06:38,309.78,Utilities,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00000296,CUST_007938,2024-05-12 21:54:30,191.66,Groceries,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00000297,CUST_016960,2024-01-13 22:21:07,9.24,Restaurants,Purchase,Birmingham,Chip,0,Not Investigated
TXN_00000298,CUST_024846,2023-02-06 11:20:00,23.59,Groceries,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00000299,CUST_011195,2022-06-25 00:10:04,11.11,Groceries,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00000300,CUST_007168,2024-03-10 19:47:41,25.12,Fuel,Purchase,Cardiff,Mobile,0,Not Investigated
TXN_00000301,CUST_024066,2022-08-04 00:22:38,55.96,Restaurants,Purchase,Leeds,Mobile,0,Not Investigated
TXN_00000302,CUST_020389,2023-09-25 23:13:52,21.08,Groceries,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00000303,CUST_020089,2022-06-27 13:50:42,162.12,Healthcare,Purchase,Birmingham,ATM,0,Not Investigated
TXN_00000304,CUST_005175,2024-08-01 12:36:31,92.53,Restaurants,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00000305,CUST_021154,2024-08-04 07:07:05,11.52,Entertainment,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00000306,CUST_005445,2024-03-01 14:40:02,544.62,Entertainment,Purchase,Leeds,Mobile,0,Not Investigated
TXN_00000307,CUST_013472,2024-07-15 22:58:26,119.11,Restaurants,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00000308,CUST_002739,2022-01-09 15:08:41,18.95,Online Shopping,Purchase,Leeds,Mobile,0,Not Investigated
TXN_00000309,CUST_011144,2023-06-08 08:55:33,120.67,Restaurants,Purchase,Bristol,Chip,0,Not Investigated
TXN_00000310,CUST_002557,2022-08-14 06:16:51,20.46,Restaurants,Purchase,London,Desktop,0,Not Investigated
TXN_00000311,CUST_013987,2023-09-26 07:14:42,99.03,Groceries,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00000312,CUST_000042,2024-06-10 03:53:30,32.32,Restaurants,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00000313,CUST_007099,2024-05-22 17:59:18,196.15,Groceries,Purchase,London,Contactless,0,Not Investigated
TXN_00000314,CUST_021334,2022-05-29 18:12:27,24.76,Groceries,Purchase,Manchester,Contactless,0,Not Investigated
TXN_00000315,CUST_010295,2023-03-22 11:37:52,100.77,Restaurants,Purchase,Sheffield,Mobile,0,Not Investigated
TXN_00000316,CUST_005635,2024-05-02 08:19:28,17.37,Groceries,Purchase,Liverpool,Contactless,0,Not Investigated
TXN_00000317,CUST_024143,2024-03-12 05:57:56,39.99,Online Shopping,Purchase,Newcastle,Desktop,0,Not Investigated
TXN_00000318,CUST_018324,2023-12-17 09:40:58,230.09,Groceries,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00000319,CUST_009673,2022-04-29 04:06:39,20.26,Online Shopping,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00000320,CUST_019345,2022-01-18 09:50:32,44.28,Utilities,Purchase,Newcastle,Desktop,0,Not Investigated
TXN_00000321,CUST_024316,2023-10-02 17:48:24,31.17,Groceries,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00000322,CUST_010068,2024-07-02 04:48:42,28.62,Groceries,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00000323,CUST_017266,2023-06-13 08:57:05,28.75,Utilities,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00000324,CUST_001956,2023-08-30 04:55:11,34.88,Groceries,Purchase,London,Mobile,0,Not Investigated
TXN_00000325,CUST_023072,2022-10-17 06:34:46,21.27,Restaurants,Purchase,London,ATM,0,Not Investigated
TXN_00000326,CUST_008463,2023-05-20 05:07:43,230.45,Groceries,Purchase,Birmingham,Chip,0,Not Investigated
TXN_00000327,CUST_000877,2022-04-30 03:15:58,11.92,Restaurants,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00000328,CUST_012169,2023-04-09 01:42:52,20.3,Entertainment,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00000329,CUST_018948,2023-09-06 07:29:44,20.06,Restaurants,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00000330,CUST_010642,2023-06-25 01:32:30,75.96,Healthcare,Purchase,London,ATM,0,Not Investigated
TXN_00000331,CUST_014267,2024-04-03 03:05:39,24.18,Online Shopping,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00000332,CUST_008876,2024-06-25 14:13:55,16.7,Online Shopping,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00000333,CUST_022417,2024-12-29 20:36:11,54.64,Groceries,Purchase,Cardiff,Mobile,0,Not Investigated
TXN_00000334,CUST_003437,2022-10-15 21:32:38,58.19,Groceries,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00000335,CUST_018030,2024-11-23 18:58:51,363.73,Groceries,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00000336,CUST_008995,2023-09-04 05:27:44,21.64,Restaurants,Purchase,Bristol,ATM,0,Not Investigated
TXN_00000337,CUST_012676,2024-08-22 18:07:45,95.9,Travel,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00000338,CUST_013568,2023-09-03 04:30:58,128.77,ATM,ATM Withdrawal,Liverpool,ATM,0,Not Investigated
TXN_00000339,CUST_015272,2023-01-05 07:20:05,27.31,Entertainment,Purchase,Newcastle,Desktop,0,Not Investigated
TXN_00000340,CUST_012791,2022-04-27 23:29:58,12.03,Restaurants,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00000341,CUST_002442,2023-11-12 08:46:52,8.14,Groceries,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00000342,CUST_009859,2024-01-13 02:49:03,407.88,Utilities,Purchase,Manchester,Desktop,0,Not Investigated
TXN_00000343,CUST_018303,2023-12-25 04:10:01,7.28,ATM,ATM Withdrawal,Sheffield,ATM,0,Not Investigated
TXN_00000344,CUST_018650,2024-12-18 01:44:13,18.04,Groceries,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00000345,CUST_020956,2022-07-09 17:43:30,155.1,Fuel,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00000346,CUST_019395,2024-03-21 17:09:07,84.46,Transfer,Transfer,Glasgow,ATM,0,Not Investigated
TXN_00000347,CUST_022062,2022-05-15 12:31:56,10.91,Groceries,Purchase,Bristol,Contactless,0,Not Investigated
TXN_00000348,CUST_016986,2022-12-28 11:02:56,797.47,Utilities,Purchase,London,ATM,0,Not Investigated
TXN_00000349,CUST_008006,2022-02-13 21:58:21,213.98,Online Shopping,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00000350,CUST_019394,2023-08-08 01:40:57,24.4,Travel,Purchase,Manchester,Contactless,0,Not Investigated
TXN_00000351,CUST_008523,2022-07-11 05:39:30,29.34,Online Shopping,Purchase,Bristol,ATM,0,Not Investigated
TXN_00000352,CUST_002426,2022-09-07 04:02:11,64.87,Groceries,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00000353,CUST_021239,2022-05-20 15:12:13,72.4,Healthcare,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00000354,CUST_016308,2022-10-02 04:50:44,10.39,Groceries,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00000355,CUST_000380,2023-09-30 17:53:34,24.49,Restaurants,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00000356,CUST_006052,2024-02-25 15:57:48,4.28,Groceries,Purchase,Cardiff,Desktop,0,Not Investigated
TXN_00000357,CUST_010994,2023-01-07 00:44:36,13.65,Entertainment,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00000358,CUST_020721,2023-01-28 01:43:40,5.01,Restaurants,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00000359,CUST_017976,2022-09-07 10:14:07,61.42,Restaurants,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00000360,CUST_002519,2022-12-01 07:58:06,16.66,Fuel,Purchase,London,Chip,0,Not Investigated
TXN_00000361,CUST_016515,2024-12-18 10:38:34,48.2,Fuel,Purchase,Bristol,Chip,0,Not Investigated
TXN_00000362,CUST_014451,2022-06-20 23:21:30,321.68,Groceries,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00000363,CUST_004204,2024-06-12 15:13:32,20.38,Entertainment,Purchase,Liverpool,ATM,0,Not Investigated
TXN_00000364,CUST_022241,2023-11-09 05:32:07,6.59,Transfer,Transfer,Glasgow,Desktop,0,Not Investigated
TXN_00000365,CUST_009361,2023-10-24 03:47:19,95.32,Restaurants,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00000366,CUST_013384,2024-11-21 08:07:39,28.16,Online Shopping,Purchase,Birmingham,Desktop,0,Not Investigated
TXN_00000367,CUST_022631,2022-03-08 14:53:49,84.99,Groceries,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00000368,CUST_016107,2022-03-13 20:19:55,68.68,Healthcare,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00000369,CUST_019840,2023-06-20 16:39:12,53.66,Utilities,Purchase,Bristol,Chip,0,Not Investigated
TXN_00000370,CUST_017712,2024-11-08 01:29:47,155.04,Restaurants,Purchase,Sheffield,Contactless,0,Not Investigated
TXN_00000371,CUST_005092,2024-03-02 18:36:36,53.04,Utilities,Purchase,London,Contactless,0,Not Investigated
TXN_00000372,CUST_012672,2024-01-25 11:04:45,562.8,Fuel,Purchase,Manchester,Mobile,0,Not Investigated
TXN_00000373,CUST_017849,2024-11-08 22:17:15,146.47,Healthcare,Purchase,Leeds,Chip,0,Not Investigated
TXN_00000374,CUST_018587,2023-04-13 18:00:37,4.32,Online Shopping,Purchase,Leeds,Chip,0,Not Investigated
TXN_00000375,CUST_018537,2024-06-28 03:34:32,1.0,Online Shopping,Purchase,Manchester,Mobile,0,Not Investigated
TXN_00000376,CUST_006945,2024-09-03 23:46:38,278.45,Groceries,Purchase,Cardiff,Chip,0,Not Investigated
TXN_00000377,CUST_006290,2024-07-25 14:12:54,494.81,Utilities,Purchase,Manchester,Contactless,0,Not Investigated
TXN_00000378,CUST_012861,2024-10-02 13:01:28,75.59,Groceries,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00000379,CUST_015014,2023-04-23 10:11:38,18.07,Entertainment,Purchase,Cardiff,Chip,0,Not Investigated
TXN_00000380,CUST_007286,2023-07-08 07:26:22,32.19,Entertainment,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00000381,CUST_016837,2023-01-12 21:30:25,2.89,Entertainment,Purchase,London,Chip,0,Not Investigated
TXN_00000382,CUST_000948,2022-06-02 12:23:17,6.72,Fuel,Purchase,Birmingham,ATM,0,Not Investigated
TXN_00000383,CUST_020686,2022-06-15 19:50:44,5.45,Online Shopping,Purchase,Leeds,ATM,0,Not Investigated
TXN_00000384,CUST_024562,2022-02-14 13:34:36,30.96,Entertainment,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00000385,CUST_017865,2022-08-29 03:07:17,41.22,Restaurants,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00000386,CUST_015780,2024-06-28 17:24:14,49.41,Entertainment,Purchase,London,Desktop,0,Not Investigated
TXN_00000387,CUST_016656,2022-01-09 03:23:00,17.03,Fuel,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00000388,CUST_000962,2022-11-17 17:20:55,73.39,Travel,Purchase,Bristol,Chip,0,Not Investigated
TXN_00000389,CUST_022691,2023-09-17 14:05:23,175.14,Online Shopping,Purchase,Birmingham,Contactless,0,Not Investigated
TXN_00000390,CUST_006091,2023-09-04 15:34:53,52.63,Groceries,Purchase,Leeds,ATM,0,Not Investigated
TXN_00000391,CUST_006312,2024-02-20 10:36:45,44.34,Restaurants,Purchase,Birmingham,Contactless,0,Not Investigated
TXN_00000392,CUST_019568,2023-03-05 11:42:17,7.83,Restaurants,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00000393,CUST_015857,2022-01-10 06:01:29,44.98,ATM,ATM Withdrawal,London,Desktop,0,Not Investigated
TXN_00000394,CUST_005018,2024-01-17 14:51:48,10.93,Online Shopping,Purchase,London,ATM,0,Not Investigated
TXN_00000395,CUST_018991,2023-04-27 15:58:38,2.62,Online Shopping,Purchase,Newcastle,ATM,0,Not Investigated
TXN_00000396,CUST_014752,2022-07-09 17:54:49,6.25,Online Shopping,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00000397,CUST_006132,2024-08-16 22:03:07,273.29,Travel,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00000398,CUST_020842,2024-10-25 16:33:25,39.2,Entertainment,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00000399,CUST_011022,2024-05-21 01:14:47,53.81,Online Shopping,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00000400,CUST_000066,2023-01-07 10:36:59,11.04,Transfer,Transfer,Newcastle,Chip,0,Not Investigated
TXN_00000401,CUST_000571,2024-03-03 23:50:36,1.0,Groceries,Purchase,London,Contactless,0,Not Investigated
TXN_00000402,CUST_022033,2023-11-16 12:31:15,688.22,Groceries,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00000403,CUST_007209,2023-12-03 21:34:37,8.08,ATM,ATM Withdrawal,Manchester,ATM,0,Not Investigated
TXN_00000404,CUST_023989,2023-01-16 05:23:16,11.53,Online Shopping,Purchase,Glasgow,Mobile,0,Not Investigated
TXN_00000405,CUST_018320,2022-07-11 09:15:20,74.01,Restaurants,Purchase,Newcastle,Desktop,0,Not Investigated
TXN_00000406,CUST_011549,2024-04-04 14:58:08,21.37,Restaurants,Purchase,Liverpool,Chip,0,Not Investigated
TXN_00000407,CUST_014642,2024-01-19 20:34:29,207.16,Fuel,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00000408,CUST_005092,2024-05-24 09:31:02,96.86,Utilities,Purchase,London,Chip,0,Not Investigated
TXN_00000409,CUST_009834,2024-04-24 20:49:18,13.49,Fuel,Purchase,Liverpool,Desktop,0,Not Investigated
TXN_00000410,CUST_002805,2023-11-13 17:32:54,81.05,Restaurants,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00000411,CUST_006686,2024-04-15 06:45:20,44.69,Utilities,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00000412,CUST_012332,2022-04-17 20:00:34,41.97,Online Shopping,Purchase,Sheffield,Contactless,0,Not Investigated
TXN_00000413,CUST_006935,2022-04-27 20:15:17,2.66,Groceries,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00000414,CUST_017196,2022-06-13 07:03:19,468.12,Fuel,Purchase,Sheffield,Mobile,0,Not Investigated
TXN_00000415,CUST_005349,2022-12-02 19:58:38,10.68,Restaurants,Purchase,Bristol,Contactless,0,Not Investigated
TXN_00000416,CUST_014303,2022-10-15 17:31:11,256.81,Entertainment,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00000417,CUST_013804,2023-11-13 09:37:41,92.24,Fuel,Purchase,Leeds,Chip,0,Not Investigated
TXN_00000418,CUST_021370,2024-05-08 16:17:18,385.12,Restaurants,Purchase,Manchester,Desktop,0,Not Investigated
TXN_00000419,CUST_015623,2024-10-19 09:46:24,6.13,Online Shopping,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00000420,CUST_020236,2023-07-02 13:02:46,34.36,Online Shopping,Purchase,London,ATM,0,Not Investigated
TXN_00000421,CUST_016029,2024-09-02 07:44:12,131.06,Online Shopping,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00000422,CUST_018739,2024-05-06 11:26:54,5.4,Entertainment,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00000423,CUST_023486,2024-11-12 11:07:47,102.2,Fuel,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00000424,CUST_023079,2022-10-16 11:22:15,3.23,Groceries,Purchase,Birmingham,Chip,0,Not Investigated
